uses_https,suspicious_patterns_count,domain_age_days,uses_suspicious_tld,domain_length,uses_ip,redirects,subdomains_count,url_length,label
0.0,4.0,126.0,1.0,45.0,1.0,0.0,3.0,76.0,1.0
1.0,1.0,3836.0,1.0,20.0,1.0,1.0,0.0,35.0,0.0
1.0,3.0,8638.0,0.0,20.0,0.0,1.0,0.0,69.0,0.0
0.0,1.0,5041.0,0.0,6.0,0.0,0.0,2.0,10.0,0.0
0.0,2.0,6275.0,0.0,14.0,1.0,0.0,1.0,42.0,0.0
1.0,0.0,7198.0,0.0,16.0,1.0,0.0,2.0,43.0,0.0
1.0,0.0,54.0,0.0,4.0,1.0,0.0,0.0,60.0,0.0
0.0,0.0,3257.0,1.0,22.0,0.0,0.0,2.0,24.0,0.0
0.0,4.0,17.0,1.0,25.0,0.0,1.0,4.0,183.0,1.0
0.0,5.0,9.0,1.0,39.0,1.0,2.0,4.0,136.0,1.0
1.0,0.0,8620.0,0.0,7.0,0.0,0.0,1.0,63.0,0.0
1.0,8.0,96.0,0.0,33.0,1.0,7.0,4.0,170.0,1.0
0.0,5.0,118.0,0.0,18.0,1.0,0.0,5.0,125.0,1.0
0.0,3.0,34.0,1.0,21.0,1.0,2.0,0.0,106.0,1.0
1.0,0.0,1565.0,0.0,23.0,1.0,0.0,0.0,49.0,0.0
1.0,1.0,3426.0,1.0,6.0,0.0,0.0,2.0,36.0,0.0
1.0,5.0,63.0,1.0,13.0,1.0,2.0,1.0,187.0,1.0
1.0,7.0,79.0,1.0,29.0,0.0,0.0,0.0,119.0,1.0
0.0,0.0,2819.0,1.0,4.0,0.0,1.0,0.0,11.0,0.0
1.0,6.0,60.0,0.0,43.0,1.0,0.0,4.0,185.0,1.0
1.0,1.0,514.0,0.0,4.0,0.0,2.0,1.0,55.0,0.0
1.0,2.0,3657.0,0.0,24.0,1.0,0.0,1.0,67.0,0.0
1.0,5.0,79.0,0.0,30.0,0.0,0.0,3.0,86.0,1.0
1.0,5.0,134.0,1.0,15.0,1.0,4.0,2.0,162.0,1.0
1.0,4.0,23.0,1.0,44.0,1.0,4.0,3.0,166.0,1.0
1.0,0.0,8814.0,0.0,18.0,0.0,2.0,0.0,67.0,0.0
1.0,2.0,1441.0,0.0,7.0,0.0,0.0,1.0,49.0,0.0
0.0,0.0,3870.0,0.0,22.0,0.0,0.0,1.0,69.0,0.0
1.0,0.0,1891.0,0.0,21.0,0.0,1.0,2.0,66.0,0.0
1.0,7.0,73.0,1.0,47.0,1.0,4.0,1.0,89.0,1.0
1.0,8.0,54.0,1.0,22.0,1.0,1.0,0.0,177.0,1.0
1.0,0.0,246.0,1.0,7.0,1.0,2.0,2.0,60.0,0.0
1.0,1.0,4157.0,0.0,5.0,0.0,1.0,2.0,47.0,0.0
1.0,4.0,4421.0,1.0,23.0,1.0,1.0,2.0,80.0,0.0
1.0,1.0,1255.0,0.0,7.0,0.0,0.0,0.0,16.0,0.0
1.0,0.0,5566.0,0.0,16.0,1.0,1.0,1.0,30.0,0.0
0.0,3.0,117.0,0.0,45.0,1.0,1.0,4.0,191.0,1.0
1.0,0.0,673.0,1.0,12.0,1.0,1.0,2.0,15.0,0.0
1.0,1.0,4748.0,0.0,17.0,0.0,0.0,0.0,21.0,0.0
0.0,7.0,38.0,1.0,38.0,0.0,0.0,5.0,197.0,1.0
1.0,0.0,8371.0,0.0,9.0,0.0,0.0,2.0,65.0,0.0
1.0,7.0,86.0,1.0,11.0,1.0,2.0,3.0,107.0,1.0
0.0,1.0,7751.0,1.0,18.0,0.0,1.0,2.0,47.0,0.0
0.0,7.0,27.0,1.0,33.0,1.0,0.0,2.0,66.0,1.0
0.0,7.0,104.0,0.0,40.0,0.0,4.0,1.0,57.0,1.0
1.0,5.0,94.0,0.0,24.0,0.0,0.0,2.0,120.0,1.0
1.0,1.0,7071.0,1.0,9.0,1.0,0.0,1.0,20.0,0.0
1.0,7.0,42.0,1.0,50.0,1.0,2.0,1.0,158.0,1.0
1.0,0.0,9715.0,0.0,25.0,0.0,0.0,1.0,52.0,0.0
1.0,0.0,6910.0,0.0,11.0,0.0,1.0,0.0,48.0,0.0
1.0,0.0,4605.0,0.0,19.0,0.0,1.0,2.0,46.0,0.0
1.0,0.0,445.0,1.0,10.0,0.0,0.0,1.0,64.0,0.0
1.0,1.0,7253.0,0.0,19.0,1.0,3.0,0.0,75.0,0.0
0.0,8.0,125.0,1.0,16.0,1.0,0.0,2.0,109.0,1.0
0.0,6.0,45.0,1.0,32.0,1.0,0.0,2.0,198.0,1.0
1.0,4.0,19.0,0.0,17.0,0.0,2.0,3.0,93.0,1.0
1.0,1.0,410.0,1.0,16.0,0.0,0.0,1.0,41.0,0.0
0.0,0.0,5066.0,0.0,24.0,0.0,0.0,1.0,74.0,0.0
1.0,1.0,52.0,0.0,30.0,1.0,0.0,4.0,60.0,1.0
1.0,1.0,8214.0,1.0,17.0,1.0,0.0,2.0,60.0,0.0
1.0,6.0,84.0,0.0,50.0,1.0,0.0,3.0,135.0,1.0
1.0,6.0,45.0,1.0,18.0,1.0,1.0,5.0,141.0,1.0
1.0,1.0,5251.0,0.0,11.0,0.0,0.0,1.0,76.0,0.0
0.0,7.0,13.0,1.0,45.0,1.0,5.0,1.0,112.0,1.0
0.0,0.0,7807.0,0.0,3.0,0.0,2.0,1.0,68.0,0.0
1.0,2.0,146.0,0.0,18.0,0.0,1.0,3.0,62.0,1.0
0.0,8.0,133.0,1.0,40.0,1.0,0.0,0.0,82.0,1.0
0.0,5.0,129.0,1.0,29.0,1.0,2.0,3.0,86.0,1.0
0.0,1.0,6780.0,0.0,5.0,0.0,2.0,1.0,12.0,0.0
1.0,0.0,1664.0,0.0,24.0,0.0,1.0,1.0,64.0,0.0
0.0,6.0,20.0,0.0,19.0,1.0,5.0,5.0,191.0,1.0
0.0,1.0,24.0,0.0,31.0,0.0,3.0,4.0,193.0,1.0
1.0,0.0,205.0,0.0,23.0,0.0,0.0,1.0,56.0,0.0
1.0,3.0,56.0,0.0,43.0,0.0,1.0,1.0,151.0,1.0
1.0,2.0,59.0,1.0,36.0,1.0,3.0,0.0,194.0,1.0
0.0,6.0,73.0,0.0,35.0,1.0,0.0,1.0,90.0,1.0
1.0,0.0,6519.0,0.0,25.0,0.0,0.0,1.0,80.0,0.0
1.0,1.0,4872.0,1.0,11.0,0.0,1.0,2.0,21.0,0.0
0.0,1.0,9121.0,0.0,9.0,1.0,0.0,2.0,29.0,0.0
0.0,7.0,82.0,1.0,43.0,1.0,7.0,5.0,53.0,1.0
0.0,3.0,40.0,1.0,48.0,0.0,0.0,0.0,156.0,1.0
1.0,0.0,8158.0,1.0,3.0,0.0,1.0,1.0,80.0,0.0
1.0,0.0,1622.0,0.0,17.0,0.0,0.0,0.0,27.0,0.0
1.0,0.0,4745.0,0.0,18.0,0.0,1.0,2.0,59.0,0.0
0.0,2.0,51.0,0.0,21.0,0.0,3.0,0.0,133.0,1.0
1.0,3.0,52.0,0.0,45.0,0.0,3.0,5.0,162.0,1.0
1.0,0.0,639.0,0.0,22.0,0.0,0.0,1.0,15.0,0.0
1.0,6.0,95.0,0.0,36.0,1.0,1.0,0.0,96.0,1.0
0.0,7.0,10.0,1.0,50.0,1.0,8.0,1.0,195.0,1.0
0.0,5.0,67.0,0.0,27.0,1.0,1.0,0.0,142.0,1.0
1.0,4.0,22.0,0.0,33.0,1.0,2.0,3.0,88.0,1.0
0.0,5.0,40.0,0.0,45.0,1.0,2.0,2.0,88.0,1.0
0.0,4.0,20.0,0.0,44.0,1.0,2.0,3.0,65.0,1.0
1.0,1.0,8440.0,1.0,22.0,0.0,2.0,0.0,59.0,0.0
1.0,5.0,17.0,1.0,37.0,0.0,1.0,3.0,55.0,1.0
1.0,1.0,1010.0,0.0,23.0,0.0,3.0,1.0,40.0,0.0
1.0,7.0,96.0,0.0,45.0,1.0,0.0,0.0,99.0,1.0
0.0,0.0,6905.0,0.0,16.0,1.0,2.0,0.0,32.0,0.0
1.0,1.0,9021.0,0.0,22.0,0.0,1.0,1.0,28.0,0.0
0.0,6.0,40.0,1.0,49.0,1.0,4.0,3.0,73.0,1.0
0.0,2.0,8734.0,0.0,4.0,0.0,2.0,0.0,68.0,0.0
1.0,1.0,4555.0,0.0,3.0,0.0,1.0,0.0,72.0,0.0
1.0,1.0,9140.0,0.0,12.0,0.0,3.0,2.0,40.0,0.0
0.0,2.0,157.0,0.0,15.0,0.0,6.0,2.0,101.0,1.0
1.0,10.0,123.0,0.0,18.0,0.0,5.0,1.0,124.0,1.0
1.0,5.0,7.0,1.0,28.0,0.0,1.0,4.0,110.0,1.0
0.0,5.0,5.0,1.0,10.0,0.0,0.0,4.0,53.0,1.0
1.0,0.0,7147.0,0.0,8.0,1.0,0.0,1.0,11.0,0.0
0.0,1.0,2867.0,1.0,5.0,0.0,0.0,2.0,27.0,0.0
1.0,1.0,4799.0,0.0,18.0,0.0,0.0,1.0,69.0,0.0
1.0,4.0,2.0,1.0,12.0,0.0,7.0,3.0,149.0,1.0
1.0,1.0,61.0,1.0,42.0,1.0,0.0,5.0,154.0,1.0
0.0,1.0,108.0,1.0,30.0,0.0,0.0,2.0,193.0,1.0
0.0,7.0,9.0,0.0,49.0,0.0,0.0,4.0,106.0,1.0
0.0,1.0,442.0,1.0,9.0,0.0,1.0,2.0,79.0,0.0
1.0,5.0,138.0,1.0,43.0,1.0,0.0,5.0,123.0,1.0
1.0,0.0,5912.0,1.0,14.0,0.0,0.0,2.0,71.0,0.0
1.0,0.0,1884.0,0.0,24.0,0.0,2.0,2.0,49.0,0.0
0.0,6.0,20.0,1.0,42.0,1.0,0.0,4.0,200.0,1.0
1.0,1.0,57.0,0.0,46.0,1.0,0.0,1.0,100.0,1.0
1.0,0.0,7034.0,0.0,9.0,0.0,0.0,0.0,54.0,0.0
1.0,0.0,238.0,0.0,8.0,0.0,0.0,1.0,78.0,0.0
1.0,0.0,1840.0,0.0,6.0,0.0,0.0,1.0,79.0,0.0
1.0,1.0,9537.0,0.0,3.0,0.0,3.0,2.0,78.0,0.0
1.0,1.0,80.0,0.0,13.0,0.0,4.0,0.0,148.0,1.0
0.0,3.0,2.0,0.0,43.0,1.0,3.0,0.0,85.0,1.0
0.0,7.0,123.0,0.0,16.0,1.0,1.0,1.0,156.0,1.0
1.0,0.0,5262.0,0.0,13.0,0.0,0.0,2.0,32.0,0.0
0.0,5.0,6.0,1.0,27.0,0.0,4.0,3.0,156.0,1.0
1.0,6.0,116.0,1.0,33.0,0.0,1.0,1.0,80.0,1.0
1.0,5.0,11.0,0.0,13.0,1.0,0.0,0.0,123.0,1.0
0.0,7.0,63.0,1.0,11.0,1.0,4.0,2.0,92.0,1.0
1.0,8.0,26.0,1.0,17.0,0.0,9.0,4.0,173.0,1.0
1.0,0.0,5256.0,1.0,13.0,0.0,3.0,2.0,77.0,0.0
1.0,0.0,6550.0,0.0,12.0,0.0,1.0,1.0,26.0,0.0
1.0,0.0,6093.0,1.0,22.0,1.0,0.0,0.0,68.0,0.0
1.0,0.0,3467.0,1.0,12.0,0.0,0.0,1.0,53.0,0.0
0.0,1.0,11.0,0.0,19.0,0.0,5.0,3.0,54.0,1.0
1.0,1.0,8858.0,0.0,13.0,0.0,1.0,0.0,58.0,0.0
0.0,3.0,18.0,1.0,18.0,0.0,3.0,2.0,185.0,1.0
1.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,200.0,1.0
1.0,1.0,8166.0,1.0,11.0,0.0,1.0,2.0,28.0,0.0
0.0,5.0,89.0,1.0,27.0,1.0,0.0,4.0,121.0,1.0
0.0,5.0,34.0,1.0,47.0,1.0,8.0,3.0,194.0,1.0
0.0,4.0,23.0,0.0,48.0,1.0,9.0,4.0,91.0,1.0
0.0,4.0,38.0,0.0,36.0,0.0,1.0,5.0,50.0,1.0
1.0,3.0,69.0,0.0,36.0,1.0,6.0,0.0,60.0,1.0
1.0,0.0,5872.0,0.0,8.0,0.0,0.0,0.0,42.0,0.0
0.0,6.0,73.0,1.0,39.0,0.0,7.0,3.0,152.0,1.0
1.0,7.0,140.0,1.0,34.0,1.0,2.0,5.0,120.0,1.0
1.0,5.0,30.0,0.0,10.0,1.0,2.0,4.0,63.0,1.0
1.0,5.0,114.0,0.0,21.0,0.0,1.0,3.0,61.0,1.0
1.0,0.0,1232.0,0.0,3.0,0.0,1.0,1.0,65.0,0.0
0.0,3.0,70.0,0.0,18.0,0.0,0.0,1.0,192.0,1.0
0.0,3.0,108.0,1.0,27.0,0.0,8.0,3.0,87.0,1.0
0.0,2.0,53.0,0.0,20.0,0.0,2.0,1.0,54.0,1.0
1.0,0.0,1300.0,0.0,11.0,0.0,0.0,2.0,49.0,0.0
0.0,6.0,49.0,0.0,38.0,1.0,0.0,0.0,178.0,1.0
1.0,4.0,83.0,1.0,35.0,0.0,1.0,2.0,140.0,1.0
1.0,2.0,40.0,0.0,12.0,0.0,0.0,4.0,71.0,1.0
1.0,1.0,6127.0,0.0,8.0,1.0,0.0,1.0,40.0,0.0
0.0,4.0,14.0,0.0,38.0,0.0,1.0,1.0,197.0,1.0
1.0,0.0,9502.0,0.0,4.0,0.0,3.0,2.0,59.0,0.0
1.0,5.0,28.0,1.0,44.0,1.0,4.0,1.0,116.0,1.0
1.0,2.0,105.0,1.0,28.0,1.0,0.0,2.0,197.0,1.0
1.0,3.0,34.0,1.0,38.0,1.0,0.0,4.0,176.0,1.0
0.0,4.0,4.0,1.0,22.0,0.0,2.0,5.0,189.0,1.0
1.0,7.0,99.0,0.0,13.0,0.0,3.0,2.0,74.0,1.0
0.0,1.0,5703.0,1.0,10.0,0.0,1.0,1.0,28.0,0.0
1.0,0.0,6104.0,0.0,23.0,1.0,0.0,0.0,11.0,0.0
0.0,2.0,61.0,1.0,27.0,1.0,5.0,3.0,140.0,1.0
0.0,2.0,2747.0,0.0,23.0,0.0,0.0,0.0,71.0,0.0
1.0,1.0,6145.0,0.0,23.0,1.0,0.0,0.0,35.0,0.0
1.0,0.0,6375.0,0.0,5.0,1.0,0.0,2.0,16.0,0.0
1.0,1.0,6.0,0.0,10.0,1.0,1.0,0.0,135.0,1.0
0.0,5.0,59.0,0.0,26.0,1.0,0.0,5.0,155.0,1.0
1.0,1.0,9471.0,0.0,12.0,0.0,0.0,0.0,56.0,0.0
0.0,0.0,2644.0,1.0,16.0,0.0,1.0,0.0,21.0,0.0
0.0,6.0,115.0,1.0,39.0,0.0,1.0,4.0,135.0,1.0
0.0,0.0,3494.0,0.0,3.0,0.0,0.0,2.0,40.0,0.0
1.0,0.0,3342.0,0.0,17.0,0.0,2.0,0.0,26.0,0.0
0.0,0.0,1287.0,0.0,15.0,1.0,0.0,0.0,60.0,0.0
1.0,7.0,123.0,1.0,24.0,1.0,3.0,2.0,92.0,1.0
1.0,1.0,1181.0,1.0,5.0,0.0,1.0,1.0,77.0,0.0
0.0,0.0,9797.0,0.0,18.0,0.0,0.0,0.0,40.0,0.0
0.0,0.0,2496.0,1.0,21.0,1.0,0.0,2.0,80.0,0.0
0.0,4.0,71.0,1.0,16.0,0.0,1.0,2.0,98.0,1.0
1.0,0.0,1144.0,1.0,12.0,0.0,0.0,1.0,71.0,0.0
1.0,0.0,8185.0,1.0,21.0,0.0,1.0,1.0,22.0,0.0
1.0,1.0,668.0,0.0,11.0,0.0,0.0,1.0,80.0,0.0
1.0,1.0,3410.0,0.0,19.0,0.0,1.0,0.0,79.0,0.0
1.0,4.0,28.0,1.0,11.0,0.0,4.0,3.0,197.0,1.0
1.0,0.0,7311.0,1.0,20.0,1.0,1.0,2.0,49.0,0.0
1.0,1.0,2658.0,1.0,25.0,0.0,2.0,0.0,22.0,0.0
1.0,3.0,26.0,0.0,23.0,1.0,1.0,5.0,89.0,1.0
0.0,4.0,67.0,0.0,20.0,1.0,0.0,4.0,60.0,1.0
1.0,0.0,331.0,1.0,8.0,0.0,4.0,0.0,20.0,0.0
1.0,2.0,3765.0,0.0,17.0,1.0,0.0,0.0,44.0,0.0
1.0,2.0,4247.0,0.0,17.0,0.0,0.0,1.0,18.0,0.0
1.0,4.0,95.0,1.0,48.0,1.0,1.0,3.0,184.0,1.0
1.0,3.0,24.0,0.0,46.0,0.0,0.0,0.0,83.0,1.0
1.0,7.0,20.0,1.0,49.0,1.0,0.0,3.0,142.0,1.0
1.0,3.0,8.0,0.0,33.0,1.0,0.0,2.0,188.0,1.0
1.0,0.0,8157.0,0.0,22.0,0.0,1.0,1.0,21.0,0.0
1.0,6.0,104.0,1.0,21.0,0.0,4.0,3.0,160.0,1.0
1.0,6.0,33.0,1.0,32.0,0.0,5.0,4.0,75.0,1.0
1.0,0.0,3758.0,0.0,16.0,0.0,3.0,1.0,20.0,0.0
1.0,0.0,2840.0,0.0,21.0,1.0,1.0,1.0,21.0,0.0
1.0,4.0,44.0,1.0,36.0,0.0,3.0,3.0,64.0,1.0
0.0,5.0,85.0,1.0,11.0,0.0,0.0,1.0,107.0,1.0
1.0,0.0,6758.0,0.0,6.0,1.0,1.0,0.0,51.0,0.0
1.0,0.0,9678.0,0.0,21.0,1.0,0.0,2.0,24.0,0.0
0.0,3.0,106.0,0.0,14.0,0.0,0.0,2.0,155.0,1.0
1.0,3.0,74.0,0.0,45.0,0.0,0.0,2.0,122.0,1.0
1.0,5.0,18.0,0.0,12.0,1.0,4.0,1.0,103.0,1.0
1.0,3.0,18.0,1.0,27.0,1.0,3.0,4.0,143.0,1.0
1.0,8.0,67.0,0.0,32.0,0.0,1.0,4.0,117.0,1.0
1.0,0.0,9155.0,0.0,16.0,0.0,1.0,2.0,58.0,0.0
1.0,6.0,74.0,1.0,41.0,0.0,1.0,2.0,120.0,1.0
1.0,3.0,1448.0,0.0,23.0,0.0,0.0,1.0,50.0,0.0
1.0,5.0,22.0,1.0,13.0,0.0,4.0,3.0,91.0,1.0
0.0,0.0,50.0,1.0,30.0,0.0,0.0,5.0,53.0,1.0
1.0,1.0,1752.0,0.0,6.0,1.0,1.0,1.0,39.0,0.0
0.0,1.0,5120.0,0.0,20.0,0.0,0.0,0.0,68.0,0.0
0.0,1.0,5708.0,0.0,7.0,0.0,0.0,0.0,46.0,0.0
1.0,1.0,4049.0,1.0,22.0,0.0,1.0,1.0,38.0,0.0
1.0,4.0,157.0,0.0,48.0,1.0,1.0,2.0,147.0,1.0
1.0,1.0,5854.0,0.0,23.0,1.0,1.0,0.0,56.0,0.0
0.0,2.0,7.0,0.0,41.0,0.0,0.0,2.0,61.0,1.0
1.0,1.0,7062.0,1.0,4.0,0.0,1.0,2.0,20.0,0.0
1.0,5.0,4.0,1.0,25.0,0.0,2.0,0.0,103.0,1.0
1.0,0.0,9791.0,0.0,9.0,1.0,2.0,0.0,23.0,0.0
0.0,4.0,20.0,1.0,11.0,1.0,0.0,0.0,157.0,1.0
1.0,1.0,1827.0,0.0,8.0,0.0,2.0,1.0,59.0,0.0
1.0,0.0,7182.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0
0.0,2.0,136.0,1.0,12.0,0.0,0.0,0.0,122.0,1.0
0.0,5.0,3.0,0.0,39.0,0.0,0.0,5.0,186.0,1.0
1.0,0.0,3498.0,1.0,24.0,0.0,0.0,1.0,53.0,0.0
1.0,5.0,98.0,0.0,11.0,0.0,0.0,1.0,85.0,1.0
1.0,5.0,130.0,0.0,11.0,1.0,1.0,4.0,124.0,1.0
1.0,4.0,156.0,1.0,15.0,0.0,1.0,2.0,156.0,1.0
1.0,0.0,9525.0,0.0,21.0,1.0,0.0,1.0,31.0,0.0
0.0,6.0,153.0,0.0,46.0,1.0,7.0,1.0,163.0,1.0
0.0,0.0,2527.0,0.0,17.0,0.0,0.0,0.0,60.0,0.0
1.0,0.0,4627.0,1.0,8.0,1.0,0.0,1.0,22.0,0.0
1.0,7.0,148.0,0.0,29.0,1.0,1.0,4.0,51.0,1.0
1.0,6.0,57.0,1.0,28.0,0.0,6.0,0.0,156.0,1.0
0.0,6.0,49.0,1.0,21.0,0.0,2.0,3.0,113.0,1.0
1.0,0.0,8256.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0
1.0,7.0,7.0,1.0,20.0,0.0,3.0,4.0,131.0,1.0
1.0,1.0,7142.0,0.0,20.0,0.0,1.0,0.0,53.0,0.0
0.0,4.0,32.0,0.0,38.0,0.0,0.0,4.0,190.0,1.0
1.0,0.0,3252.0,0.0,18.0,0.0,0.0,2.0,60.0,0.0
0.0,5.0,78.0,1.0,25.0,0.0,8.0,3.0,82.0,1.0
1.0,6.0,76.0,0.0,19.0,0.0,4.0,5.0,87.0,1.0
0.0,2.0,94.0,0.0,23.0,0.0,4.0,4.0,157.0,1.0
1.0,5.0,73.0,1.0,27.0,0.0,0.0,1.0,157.0,1.0
0.0,5.0,43.0,0.0,14.0,1.0,5.0,5.0,95.0,1.0
0.0,5.0,13.0,0.0,30.0,1.0,3.0,0.0,67.0,1.0
1.0,2.0,8063.0,0.0,15.0,0.0,2.0,1.0,60.0,0.0
1.0,5.0,44.0,0.0,50.0,0.0,1.0,4.0,173.0,1.0
0.0,0.0,5315.0,0.0,22.0,1.0,2.0,2.0,32.0,0.0
1.0,0.0,5429.0,1.0,13.0,0.0,0.0,0.0,11.0,0.0
1.0,1.0,9917.0,0.0,25.0,0.0,0.0,0.0,27.0,0.0
0.0,6.0,49.0,1.0,42.0,0.0,0.0,5.0,191.0,1.0
1.0,0.0,374.0,0.0,4.0,0.0,0.0,1.0,32.0,0.0
1.0,1.0,4271.0,1.0,24.0,1.0,0.0,0.0,62.0,0.0
1.0,1.0,4378.0,0.0,9.0,1.0,0.0,1.0,58.0,0.0
0.0,6.0,5.0,1.0,46.0,1.0,5.0,1.0,59.0,1.0
1.0,1.0,4886.0,0.0,4.0,0.0,0.0,1.0,54.0,0.0
1.0,6.0,40.0,1.0,12.0,0.0,0.0,1.0,151.0,1.0
1.0,3.0,443.0,1.0,12.0,0.0,3.0,2.0,14.0,0.0
1.0,4.0,110.0,1.0,28.0,0.0,0.0,2.0,185.0,1.0
1.0,4.0,112.0,0.0,38.0,0.0,1.0,3.0,117.0,1.0
1.0,0.0,3695.0,1.0,14.0,0.0,0.0,1.0,54.0,0.0
1.0,0.0,2733.0,1.0,16.0,0.0,2.0,2.0,48.0,0.0
1.0,9.0,54.0,1.0,22.0,1.0,3.0,5.0,54.0,1.0
1.0,1.0,4130.0,1.0,13.0,1.0,0.0,1.0,56.0,0.0
1.0,1.0,2061.0,0.0,22.0,0.0,0.0,1.0,24.0,0.0
1.0,0.0,2089.0,0.0,21.0,1.0,2.0,0.0,12.0,0.0
1.0,1.0,6471.0,1.0,21.0,0.0,1.0,0.0,64.0,0.0
0.0,6.0,88.0,1.0,34.0,0.0,5.0,5.0,170.0,1.0
1.0,3.0,60.0,0.0,36.0,0.0,4.0,5.0,186.0,1.0
1.0,1.0,7228.0,1.0,25.0,0.0,1.0,2.0,27.0,0.0
1.0,3.0,91.0,0.0,12.0,0.0,2.0,2.0,145.0,1.0
1.0,5.0,13.0,1.0,37.0,1.0,3.0,5.0,110.0,1.0
1.0,1.0,1109.0,0.0,10.0,1.0,1.0,2.0,72.0,0.0
1.0,2.0,31.0,1.0,45.0,1.0,5.0,4.0,77.0,1.0
1.0,1.0,2512.0,0.0,16.0,0.0,0.0,0.0,15.0,0.0
1.0,0.0,897.0,1.0,21.0,0.0,0.0,2.0,32.0,0.0
1.0,2.0,2864.0,0.0,3.0,0.0,0.0,0.0,33.0,0.0
0.0,0.0,6157.0,0.0,14.0,0.0,2.0,1.0,12.0,0.0
0.0,4.0,90.0,1.0,30.0,0.0,5.0,3.0,58.0,1.0
1.0,5.0,171.0,0.0,40.0,1.0,9.0,4.0,114.0,1.0
1.0,1.0,387.0,0.0,10.0,0.0,3.0,1.0,10.0,0.0
1.0,1.0,9435.0,0.0,6.0,1.0,1.0,0.0,30.0,0.0
0.0,1.0,35.0,0.0,50.0,0.0,4.0,4.0,133.0,1.0
0.0,4.0,42.0,1.0,37.0,1.0,4.0,0.0,83.0,1.0
0.0,2.0,29.0,1.0,45.0,1.0,1.0,5.0,93.0,1.0
0.0,0.0,4577.0,0.0,10.0,0.0,2.0,1.0,75.0,0.0
1.0,0.0,5447.0,1.0,10.0,0.0,2.0,0.0,73.0,0.0
0.0,5.0,50.0,1.0,42.0,1.0,4.0,5.0,136.0,1.0
1.0,1.0,64.0,0.0,16.0,1.0,1.0,4.0,60.0,1.0
0.0,3.0,24.0,0.0,18.0,1.0,3.0,3.0,52.0,1.0
1.0,0.0,1240.0,1.0,18.0,0.0,2.0,1.0,35.0,0.0
0.0,9.0,41.0,0.0,37.0,0.0,1.0,5.0,76.0,1.0
0.0,6.0,22.0,0.0,19.0,0.0,0.0,0.0,120.0,1.0
0.0,2.0,28.0,0.0,43.0,1.0,0.0,5.0,143.0,1.0
1.0,0.0,7511.0,0.0,11.0,1.0,1.0,1.0,70.0,0.0
1.0,3.0,40.0,1.0,30.0,1.0,0.0,0.0,118.0,1.0
1.0,1.0,2907.0,1.0,15.0,0.0,1.0,0.0,36.0,0.0
0.0,3.0,9187.0,0.0,15.0,0.0,2.0,0.0,49.0,0.0
1.0,5.0,97.0,1.0,50.0,0.0,8.0,4.0,107.0,1.0
0.0,1.0,3.0,1.0,19.0,0.0,0.0,0.0,170.0,1.0
1.0,1.0,84.0,0.0,27.0,0.0,3.0,0.0,191.0,1.0
1.0,6.0,143.0,1.0,29.0,0.0,0.0,1.0,194.0,1.0
1.0,2.0,7704.0,0.0,13.0,0.0,0.0,1.0,31.0,0.0
1.0,5.0,124.0,0.0,30.0,1.0,0.0,5.0,91.0,1.0
1.0,0.0,4408.0,0.0,5.0,1.0,2.0,2.0,71.0,0.0
1.0,0.0,7854.0,1.0,5.0,1.0,2.0,1.0,44.0,0.0
0.0,1.0,91.0,0.0,39.0,0.0,1.0,0.0,62.0,1.0
0.0,0.0,4634.0,0.0,6.0,0.0,0.0,0.0,63.0,0.0
1.0,7.0,117.0,0.0,24.0,0.0,0.0,4.0,62.0,1.0
0.0,2.0,2.0,0.0,16.0,1.0,0.0,1.0,157.0,1.0
1.0,0.0,3742.0,1.0,3.0,0.0,0.0,0.0,74.0,0.0
1.0,0.0,5990.0,0.0,15.0,0.0,0.0,1.0,74.0,0.0
1.0,0.0,2572.0,1.0,15.0,0.0,1.0,1.0,49.0,0.0
0.0,1.0,1176.0,0.0,20.0,1.0,2.0,2.0,25.0,0.0
0.0,5.0,3.0,0.0,35.0,0.0,0.0,1.0,184.0,1.0
1.0,1.0,4069.0,0.0,8.0,0.0,3.0,0.0,63.0,0.0
1.0,5.0,30.0,1.0,42.0,1.0,2.0,1.0,60.0,1.0
1.0,2.0,4267.0,0.0,7.0,1.0,0.0,0.0,63.0,0.0
1.0,1.0,1877.0,0.0,10.0,1.0,1.0,2.0,25.0,0.0
0.0,5.0,119.0,1.0,34.0,1.0,8.0,2.0,125.0,1.0
0.0,4.0,85.0,0.0,46.0,0.0,1.0,0.0,146.0,1.0
0.0,2.0,9.0,1.0,23.0,1.0,0.0,1.0,152.0,1.0
1.0,6.0,96.0,0.0,39.0,1.0,3.0,1.0,144.0,1.0
1.0,5.0,39.0,1.0,45.0,0.0,2.0,2.0,130.0,1.0
1.0,0.0,4704.0,0.0,11.0,1.0,1.0,2.0,61.0,0.0
0.0,4.0,9.0,0.0,19.0,0.0,2.0,2.0,92.0,1.0
1.0,2.0,9404.0,0.0,19.0,1.0,0.0,2.0,42.0,0.0
0.0,2.0,28.0,0.0,15.0,0.0,1.0,2.0,55.0,1.0
1.0,2.0,27.0,0.0,31.0,0.0,6.0,2.0,154.0,1.0
1.0,4.0,41.0,0.0,37.0,1.0,2.0,3.0,91.0,1.0
